datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,18-24,6,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,25-29,6,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,30-34,7,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,35-39,7,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,40-44,8,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,45-49,12,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,50-54,13,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,55-59,20,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,60-64,8,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,65-69,9,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,70-74,15,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,75-79,30,0
2021-02-05,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,80+,135,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,25-29,1,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,30-34,1,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,35-39,7,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,40-44,9,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,45-49,12,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,50-54,14,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,55-59,12,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,60-64,7,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,65-69,4,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,70-74,4,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,75-79,3,0
2021-02-05,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,80+,9,0
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,18-24,1,20
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,25-29,1,45
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,30-34,1,49
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,35-39,3,57
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,40-44,2,62
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,45-49,3,62
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,50-54,3,56
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,55-59,5,41
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,60-64,4,32
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,65-69,4,44
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,70-74,6,25
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,75-79,7,17
2021-02-06,Comirnaty,CZ010,Hlavní město Praha,80+,348,841
2021-02-06,Comirnaty,CZ020,Středočeský kraj,35-39,0,4
2021-02-06,Comirnaty,CZ020,Středočeský kraj,40-44,1,1
2021-02-06,Comirnaty,CZ020,Středočeský kraj,45-49,0,2
2021-02-06,Comirnaty,CZ020,Středočeský kraj,50-54,0,3
2021-02-06,Comirnaty,CZ020,Středočeský kraj,55-59,0,7
2021-02-06,Comirnaty,CZ020,Středočeský kraj,60-64,1,5
2021-02-06,Comirnaty,CZ020,Středočeský kraj,65-69,0,3
2021-02-06,Comirnaty,CZ020,Středočeský kraj,70-74,0,2
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,18-24,0,1
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,25-29,0,1
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,30-34,0,2
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,35-39,0,6
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,40-44,0,10
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,45-49,1,7
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,50-54,0,10
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,55-59,1,3
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,60-64,0,14
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,65-69,0,8
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,70-74,1,4
2021-02-06,Comirnaty,CZ031,Jihočeský kraj,80+,0,3
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,18-24,0,6
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,25-29,0,9
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,30-34,0,19
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,35-39,0,14
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,40-44,0,22
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,45-49,0,33
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,50-54,0,22
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,55-59,1,33
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,60-64,0,12
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,65-69,0,7
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,70-74,0,7
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,75-79,0,4
2021-02-06,Comirnaty,CZ032,Plzeňský kraj,80+,1,8
2021-02-06,Comirnaty,CZ041,Karlovarský kraj,40-44,1,0
2021-02-06,Comirnaty,CZ041,Karlovarský kraj,55-59,1,0
2021-02-06,Comirnaty,CZ041,Karlovarský kraj,70-74,2,0
2021-02-06,Comirnaty,CZ041,Karlovarský kraj,75-79,2,0
2021-02-06,Comirnaty,CZ041,Karlovarský kraj,80+,1,0
2021-02-06,Comirnaty,CZ042,Ústecký kraj,18-24,0,5
2021-02-06,Comirnaty,CZ042,Ústecký kraj,25-29,1,5
2021-02-06,Comirnaty,CZ042,Ústecký kraj,30-34,0,5
2021-02-06,Comirnaty,CZ042,Ústecký kraj,35-39,1,6
2021-02-06,Comirnaty,CZ042,Ústecký kraj,40-44,2,18
2021-02-06,Comirnaty,CZ042,Ústecký kraj,45-49,1,15
2021-02-06,Comirnaty,CZ042,Ústecký kraj,50-54,3,13
2021-02-06,Comirnaty,CZ042,Ústecký kraj,55-59,3,11
2021-02-06,Comirnaty,CZ042,Ústecký kraj,60-64,3,2
2021-02-06,Comirnaty,CZ042,Ústecký kraj,65-69,3,5
2021-02-06,Comirnaty,CZ042,Ústecký kraj,70-74,1,3
2021-02-06,Comirnaty,CZ042,Ústecký kraj,75-79,1,3
2021-02-06,Comirnaty,CZ042,Ústecký kraj,80+,3,1
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,18-24,0,5
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,25-29,0,11
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,30-34,0,10
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,35-39,0,17
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,40-44,1,34
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,45-49,3,40
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,50-54,2,36
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,55-59,3,24
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,60-64,6,45
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,65-69,1,38
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,70-74,1,32
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,75-79,3,21
2021-02-06,Comirnaty,CZ052,Královéhradecký kraj,80+,116,17
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,25-29,0,2
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,30-34,0,4
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,35-39,0,3
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,40-44,0,2
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,45-49,0,7
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,50-54,0,5
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,55-59,0,9
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,60-64,0,10
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,65-69,0,2
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,70-74,0,4
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,75-79,0,2
2021-02-06,Comirnaty,CZ064,Jihomoravský kraj,80+,0,1
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,25-29,0,2
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,30-34,0,2
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,35-39,0,2
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,40-44,0,5
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,45-49,0,9
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,50-54,1,2
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,55-59,1,4
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,60-64,0,6
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,70-74,1,1
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,75-79,0,4
2021-02-06,Comirnaty,CZ071,Olomoucký kraj,80+,2,173
2021-02-06,Comirnaty,CZ080,Moravskoslezský kraj,45-49,1,1
2021-02-06,Comirnaty,CZ080,Moravskoslezský kraj,60-64,1,0
2021-02-06,Comirnaty,CZ080,Moravskoslezský kraj,65-69,1,0
2021-02-06,Comirnaty,CZ080,Moravskoslezský kraj,70-74,1,0
2021-02-06,Comirnaty,CZ080,Moravskoslezský kraj,80+,9,0
2021-02-06,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,30-34,1,0
2021-02-06,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,80+,102,0
2021-02-06,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,75-79,2,0
2021-02-06,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,80+,51,0
2021-02-06,COVID-19 Vaccine Moderna,CZ071,Olomoucký kraj,80+,100,0
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,18-24,2,15
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,25-29,3,36
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,30-34,0,41
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,35-39,3,48
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,40-44,1,64
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,45-49,4,68
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,50-54,4,50
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,55-59,6,69
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,60-64,9,35
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,65-69,3,36
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,70-74,7,21
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,75-79,6,16
2021-02-07,Comirnaty,CZ010,Hlavní město Praha,80+,346,844
2021-02-07,Comirnaty,CZ031,Jihočeský kraj,45-49,0,1
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,18-24,0,5
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,25-29,0,7
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,30-34,0,9
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,35-39,0,6
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,40-44,0,20
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,45-49,0,23
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,50-54,0,13
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,55-59,0,12
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,60-64,0,9
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,65-69,0,9
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,70-74,0,3
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,75-79,0,1
2021-02-07,Comirnaty,CZ032,Plzeňský kraj,80+,0,2
2021-02-07,Comirnaty,CZ042,Ústecký kraj,18-24,0,6
2021-02-07,Comirnaty,CZ042,Ústecký kraj,25-29,0,8
2021-02-07,Comirnaty,CZ042,Ústecký kraj,30-34,0,7
2021-02-07,Comirnaty,CZ042,Ústecký kraj,35-39,1,11
2021-02-07,Comirnaty,CZ042,Ústecký kraj,40-44,0,13
2021-02-07,Comirnaty,CZ042,Ústecký kraj,45-49,0,14
2021-02-07,Comirnaty,CZ042,Ústecký kraj,50-54,2,9
2021-02-07,Comirnaty,CZ042,Ústecký kraj,55-59,0,7
2021-02-07,Comirnaty,CZ042,Ústecký kraj,60-64,0,2
2021-02-07,Comirnaty,CZ042,Ústecký kraj,65-69,0,2
2021-02-07,Comirnaty,CZ042,Ústecký kraj,70-74,0,2
2021-02-07,Comirnaty,CZ042,Ústecký kraj,75-79,0,1
2021-02-07,Comirnaty,CZ042,Ústecký kraj,80+,0,10
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,18-24,5,21
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,25-29,0,21
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,30-34,0,17
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,35-39,3,12
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,40-44,2,15
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,45-49,1,33
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,50-54,1,26
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,55-59,3,35
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,60-64,1,26
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,65-69,1,29
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,70-74,3,27
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,75-79,7,20
2021-02-07,Comirnaty,CZ052,Královéhradecký kraj,80+,113,36
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,18-24,1,1
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,25-29,0,2
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,35-39,0,4
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,40-44,0,3
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,45-49,0,8
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,50-54,0,10
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,55-59,0,2
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,60-64,2,10
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,65-69,0,5
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,75-79,0,2
2021-02-07,Comirnaty,CZ064,Jihomoravský kraj,80+,1,1
2021-02-07,Comirnaty,CZ071,Olomoucký kraj,18-24,0,1
2021-02-07,Comirnaty,CZ071,Olomoucký kraj,25-29,1,1
2021-02-07,Comirnaty,CZ071,Olomoucký kraj,35-39,1,1
2021-02-07,Comirnaty,CZ071,Olomoucký kraj,40-44,1,1
2021-02-07,Comirnaty,CZ071,Olomoucký kraj,45-49,1,5
2021-02-07,Comirnaty,CZ071,Olomoucký kraj,50-54,0,1
2021-02-07,Comirnaty,CZ071,Olomoucký kraj,55-59,0,2
2021-02-07,Comirnaty,CZ071,Olomoucký kraj,60-64,0,1
2021-02-07,Comirnaty,CZ071,Olomoucký kraj,80+,4,183
2021-02-07,Comirnaty,CZ072,Zlínský kraj,30-34,0,1
2021-02-07,Comirnaty,CZ072,Zlínský kraj,35-39,0,1
2021-02-07,Comirnaty,CZ072,Zlínský kraj,40-44,0,1
2021-02-07,Comirnaty,CZ072,Zlínský kraj,45-49,2,1
2021-02-07,Comirnaty,CZ072,Zlínský kraj,50-54,2,5
2021-02-07,Comirnaty,CZ072,Zlínský kraj,55-59,1,2
2021-02-07,Comirnaty,CZ072,Zlínský kraj,60-64,0,4
2021-02-07,Comirnaty,CZ072,Zlínský kraj,65-69,1,2
2021-02-07,Comirnaty,CZ072,Zlínský kraj,70-74,3,12
2021-02-07,Comirnaty,CZ072,Zlínský kraj,75-79,3,17
2021-02-07,Comirnaty,CZ072,Zlínský kraj,80+,13,92
2021-02-07,Comirnaty,CZ080,Moravskoslezský kraj,30-34,0,1
2021-02-07,Comirnaty,CZ080,Moravskoslezský kraj,55-59,1,0
2021-02-07,Comirnaty,CZ080,Moravskoslezský kraj,70-74,3,0
2021-02-07,Comirnaty,CZ080,Moravskoslezský kraj,75-79,0,3
2021-02-07,Comirnaty,CZ080,Moravskoslezský kraj,80+,2,206
2021-02-07,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,30-34,2,0
2021-02-07,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,40-44,1,0
2021-02-07,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,50-54,1,0
2021-02-07,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,75-79,6,0
2021-02-07,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,80+,67,0
2021-02-07,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,55-59,1,0
2021-02-07,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,65-69,1,0
2021-02-07,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,70-74,3,0
2021-02-07,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,80+,61,0
2021-02-07,COVID-19 Vaccine Moderna,CZ071,Olomoucký kraj,80+,120,0
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,18-24,7,78
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,25-29,10,110
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,30-34,15,136
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,35-39,13,169
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,40-44,18,233
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,45-49,24,252
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,50-54,16,158
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,55-59,18,177
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,60-64,14,117
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,65-69,13,126
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,70-74,15,144
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,75-79,29,91
2021-02-08,Comirnaty,CZ010,Hlavní město Praha,80+,386,1329
2021-02-08,Comirnaty,CZ020,Středočeský kraj,18-24,15,36
2021-02-08,Comirnaty,CZ020,Středočeský kraj,25-29,16,40
2021-02-08,Comirnaty,CZ020,Středočeský kraj,30-34,10,65
2021-02-08,Comirnaty,CZ020,Středočeský kraj,35-39,19,91
2021-02-08,Comirnaty,CZ020,Středočeský kraj,40-44,31,151
2021-02-08,Comirnaty,CZ020,Středočeský kraj,45-49,26,172
2021-02-08,Comirnaty,CZ020,Středočeský kraj,50-54,17,136
2021-02-08,Comirnaty,CZ020,Středočeský kraj,55-59,15,150
2021-02-08,Comirnaty,CZ020,Středočeský kraj,60-64,19,131
2021-02-08,Comirnaty,CZ020,Středočeský kraj,65-69,12,84
2021-02-08,Comirnaty,CZ020,Středočeský kraj,70-74,10,64
2021-02-08,Comirnaty,CZ020,Středočeský kraj,75-79,23,28
2021-02-08,Comirnaty,CZ020,Středočeský kraj,80+,162,176
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,0-17,0,2
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,18-24,0,12
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,25-29,1,13
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,30-34,1,26
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,35-39,1,18
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,40-44,0,58
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,45-49,1,56
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,50-54,0,59
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,55-59,0,45
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,60-64,0,40
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,65-69,1,35
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,70-74,0,15
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,75-79,2,3
2021-02-08,Comirnaty,CZ031,Jihočeský kraj,80+,0,13
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,0-17,0,1
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,18-24,0,37
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,25-29,0,41
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,30-34,0,56
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,35-39,1,94
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,40-44,0,122
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,45-49,0,145
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,50-54,0,125
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,55-59,1,120
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,60-64,1,117
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,65-69,0,55
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,70-74,0,35
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,75-79,0,32
2021-02-08,Comirnaty,CZ032,Plzeňský kraj,80+,0,174
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,18-24,0,8
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,25-29,5,4
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,30-34,6,4
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,35-39,10,4
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,40-44,11,10
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,45-49,15,19
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,50-54,12,8
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,55-59,15,11
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,60-64,7,15
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,65-69,3,8
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,70-74,7,7
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,75-79,7,0
2021-02-08,Comirnaty,CZ041,Karlovarský kraj,80+,128,26
2021-02-08,Comirnaty,CZ042,Ústecký kraj,18-24,0,12
2021-02-08,Comirnaty,CZ042,Ústecký kraj,25-29,0,9
2021-02-08,Comirnaty,CZ042,Ústecký kraj,30-34,0,14
2021-02-08,Comirnaty,CZ042,Ústecký kraj,35-39,1,22
2021-02-08,Comirnaty,CZ042,Ústecký kraj,40-44,4,23
2021-02-08,Comirnaty,CZ042,Ústecký kraj,45-49,4,34
2021-02-08,Comirnaty,CZ042,Ústecký kraj,50-54,5,41
2021-02-08,Comirnaty,CZ042,Ústecký kraj,55-59,11,35
2021-02-08,Comirnaty,CZ042,Ústecký kraj,60-64,1,27
2021-02-08,Comirnaty,CZ042,Ústecký kraj,65-69,3,15
2021-02-08,Comirnaty,CZ042,Ústecký kraj,70-74,4,10
2021-02-08,Comirnaty,CZ042,Ústecký kraj,75-79,1,5
2021-02-08,Comirnaty,CZ042,Ústecký kraj,80+,77,60
2021-02-08,Comirnaty,CZ051,Liberecký kraj,18-24,4,20
2021-02-08,Comirnaty,CZ051,Liberecký kraj,25-29,2,14
2021-02-08,Comirnaty,CZ051,Liberecký kraj,30-34,3,14
2021-02-08,Comirnaty,CZ051,Liberecký kraj,35-39,1,27
2021-02-08,Comirnaty,CZ051,Liberecký kraj,40-44,5,54
2021-02-08,Comirnaty,CZ051,Liberecký kraj,45-49,5,54
2021-02-08,Comirnaty,CZ051,Liberecký kraj,50-54,3,47
2021-02-08,Comirnaty,CZ051,Liberecký kraj,55-59,1,35
2021-02-08,Comirnaty,CZ051,Liberecký kraj,60-64,1,26
2021-02-08,Comirnaty,CZ051,Liberecký kraj,65-69,1,22
2021-02-08,Comirnaty,CZ051,Liberecký kraj,70-74,1,9
2021-02-08,Comirnaty,CZ051,Liberecký kraj,75-79,4,5
2021-02-08,Comirnaty,CZ051,Liberecký kraj,80+,45,39
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,18-24,1,9
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,25-29,2,12
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,30-34,2,15
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,35-39,5,30
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,40-44,6,37
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,45-49,11,33
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,50-54,7,35
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,55-59,12,34
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,60-64,3,23
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,65-69,5,22
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,70-74,6,6
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,75-79,28,3
2021-02-08,Comirnaty,CZ052,Královéhradecký kraj,80+,116,28
2021-02-08,Comirnaty,CZ053,Pardubický kraj,0-17,0,1
2021-02-08,Comirnaty,CZ053,Pardubický kraj,18-24,3,18
2021-02-08,Comirnaty,CZ053,Pardubický kraj,25-29,4,28
2021-02-08,Comirnaty,CZ053,Pardubický kraj,30-34,3,35
2021-02-08,Comirnaty,CZ053,Pardubický kraj,35-39,3,46
2021-02-08,Comirnaty,CZ053,Pardubický kraj,40-44,6,69
2021-02-08,Comirnaty,CZ053,Pardubický kraj,45-49,5,72
2021-02-08,Comirnaty,CZ053,Pardubický kraj,50-54,3,69
2021-02-08,Comirnaty,CZ053,Pardubický kraj,55-59,7,52
2021-02-08,Comirnaty,CZ053,Pardubický kraj,60-64,6,57
2021-02-08,Comirnaty,CZ053,Pardubický kraj,65-69,0,28
2021-02-08,Comirnaty,CZ053,Pardubický kraj,70-74,1,8
2021-02-08,Comirnaty,CZ053,Pardubický kraj,75-79,0,5
2021-02-08,Comirnaty,CZ053,Pardubický kraj,80+,229,2
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,18-24,1,12
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,25-29,1,17
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,30-34,0,26
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,35-39,3,31
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,40-44,7,40
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,45-49,10,53
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,50-54,6,40
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,55-59,7,36
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,60-64,4,22
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,65-69,3,16
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,70-74,2,13
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,75-79,0,14
2021-02-08,Comirnaty,CZ063,Kraj Vysočina,80+,113,62
2021-02-08,Comirnaty,CZ064,Jihomoravský kraj,0-17,0,2
